package_id,customer_id,customer_type,delivery_date,delivery_days,package_value,package_weight_kg,delivery_cost,region,zone,provider,shipping_type,is_peak_season,is_profitable
PKG062131,CUST1423,frecuente,2024-11-11,6.6,0.63,0.87,3.31,Pasco,Centro,PerúGo,Express,1,0
PKG062132,CUST1357,frecuente,2024-05-06,5.9,0.67,1.5,1.76,Junín,Centro,FastCargo,Normal,0,0
PKG062133,CUST0355,frecuente,2024-02-24,2.0,0.78,1.4,4.71,Ucayali,Oriente,LogisticX,Express,0,0
PKG062134,CUST0583,frecuente,2024-02-27,3.5,0.76,2.33,3.65,Ancash,Centro,PerúGo,Normal,0,0
PKG062135,CUST0101,premium,2024-12-25,1.3,0.55,1.84,4.06,Lima,Centro,RapidBox,Normal,1,0
PKG062136,CUST0949,frecuente,2024-12-10,0.9,2.9,1.22,1.51,Ica,Sur,EnvíaloYa,Normal,1,0
PKG062137,CUST0864,premium,2024-12-03,1.7,1.64,2.28,2.22,Callao,Centro,RapidBox,Normal,1,0
PKG062138,CUST0456,nuevo,2024-10-29,2.0,0.53,3.4,4.18,Lima,Centro,LogisticX,Express,0,0
PKG062139,CUST0715,premium,2024-11-22,4.4,0.29,0.83,4.06,Ayacucho,Sur,FastCargo,Normal,1,0
PKG062140,CUST0176,frecuente,2024-03-18,2.6,0.7,2.69,4.52,La Libertad,Norte,PerúGo,Express,0,0
PKG062141,CUST1294,frecuente,2024-11-15,2.5,2.96,3.46,1.88,La Libertad,Norte,PerúGo,Normal,1,0
PKG062142,CUST0319,frecuente,2024-12-08,5.7,0.22,0.92,3.88,Ancash,Centro,EnvíaloYa,Normal,1,0
PKG062143,CUST1881,frecuente,2024-02-07,3.4,1.41,1.96,3.78,Madre de Dios,Oriente,EnvíaloYa,Normal,0,0
PKG062144,CUST0832,premium,2024-06-29,4.9,0.42,1.56,1.8,Arequipa,Sur,PerúGo,Normal,0,0
PKG062145,CUST0445,premium,2024-03-08,1.1,1.48,1.41,2.0,Lima,Centro,EnvíaloYa,Normal,0,0
PKG062146,CUST0501,frecuente,2024-06-07,6.4,0.87,0.7,4.8,San Martín,Oriente,LogisticX,Normal,0,0
PKG062147,CUST0249,frecuente,2024-12-04,1.2,3.95,0.83,2.42,La Libertad,Norte,RapidBox,Normal,1,0
PKG062148,CUST0669,frecuente,2024-07-21,4.2,0.43,1.51,1.82,Pasco,Centro,EnvíaloYa,Normal,0,0
PKG062149,CUST1377,premium,2024-11-24,3.1,1.42,1.22,3.83,La Libertad,Norte,FastCargo,Normal,1,0
PKG062150,CUST0690,premium,2024-12-04,0.5,1.83,1.86,3.96,La Libertad,Norte,EnvíaloYa,Normal,1,0
PKG062151,CUST1698,frecuente,2024-12-09,0.5,0.91,0.3,2.18,Lima,Centro,FastCargo,Normal,1,0
PKG062152,CUST0371,nuevo,2024-12-16,11.2,0.77,0.66,1.99,Lima,Centro,PerúGo,Express,1,0
PKG062153,CUST0103,frecuente,2024-11-12,1.0,0.98,1.82,3.76,Lima,Centro,LogisticX,Express,1,0
PKG062154,CUST1662,premium,2024-06-20,0.7,1.41,1.17,3.56,La Libertad,Norte,EnvíaloYa,Normal,0,0
PKG062155,CUST0495,nuevo,2024-04-01,4.0,2.12,1.87,4.48,Ancash,Centro,EnvíaloYa,Express,0,0
PKG062156,CUST1725,premium,2024-11-01,3.1,1.68,3.09,4.18,Loreto,Oriente,EnvíaloYa,Normal,1,0
PKG062157,CUST0292,frecuente,2024-03-04,2.6,1.64,1.35,2.08,Lima,Centro,PerúGo,Express,0,0
PKG062158,CUST0163,premium,2024-12-21,5.5,0.84,1.79,1.74,Lima,Centro,RapidBox,Normal,1,0
PKG062159,CUST0497,nuevo,2024-09-26,2.2,0.06,1.01,2.16,Tacna,Sur,RapidBox,Normal,0,0
PKG062160,CUST1672,nuevo,2024-12-16,2.9,1.15,0.71,3.73,Piura,Norte,LogisticX,Normal,1,0
PKG062161,CUST1933,nuevo,2024-11-26,1.4,0.58,1.18,1.57,Puno,Sur,FastCargo,Normal,1,0
PKG062162,CUST1922,frecuente,2024-12-14,1.1,0.65,1.76,1.81,Lambayeque,Norte,FastCargo,Normal,1,0
PKG062163,CUST1867,nuevo,2024-12-17,5.3,0.86,1.32,1.63,Callao,Centro,RapidBox,Normal,1,0
PKG062164,CUST1173,nuevo,2024-02-02,2.7,0.65,0.82,1.5,Cusco,Sur,PerúGo,Normal,0,0
PKG062165,CUST0354,premium,2024-11-28,2.6,2.33,1.55,3.77,Lima,Centro,FastCargo,Normal,1,0
PKG062166,CUST0481,nuevo,2024-05-18,5.4,3.54,2.13,3.92,Lima,Centro,LogisticX,Normal,0,0
PKG062167,CUST0433,nuevo,2024-12-30,0.9,0.07,2.34,2.08,Lima,Centro,FastCargo,Express,1,0
PKG062168,CUST1545,nuevo,2024-12-04,2.3,0.86,3.26,2.42,Lima,Centro,RapidBox,Express,1,0
PKG062169,CUST1560,nuevo,2024-01-03,1.4,0.4,0.51,2.42,Huancavelica,Sierra,EnvíaloYa,Normal,0,0
PKG062170,CUST0818,premium,2024-12-23,2.3,1.74,1.82,2.6,Lima,Centro,RapidBox,Normal,1,0
PKG062171,CUST1650,nuevo,2024-06-27,1.0,0.63,1.53,4.14,Piura,Norte,PerúGo,Normal,0,0
PKG062172,CUST1096,frecuente,2024-09-11,1.1,3.92,2.13,4.43,Lima,Centro,RapidBox,Normal,0,0
PKG062173,CUST1084,frecuente,2024-11-14,4.7,0.76,2.18,3.73,Lima,Centro,FastCargo,Normal,1,0
PKG062174,CUST1227,frecuente,2024-12-21,1.1,0.55,2.76,2.27,Junín,Centro,FastCargo,Express,1,0
PKG062175,CUST0493,frecuente,2024-12-23,6.2,0.76,1.69,2.42,Ucayali,Oriente,EnvíaloYa,Normal,1,0
PKG062176,CUST1671,nuevo,2024-11-08,4.3,0.6,0.63,4.1,Ica,Sur,EnvíaloYa,Express,1,0
PKG062177,CUST1821,nuevo,2024-07-12,5.5,0.21,1.76,2.04,Lima,Centro,FastCargo,Normal,0,0
PKG062178,CUST1572,frecuente,2024-06-19,1.3,1.16,1.9,4.12,Lima,Centro,PerúGo,Normal,0,0
PKG062179,CUST1356,premium,2024-08-10,7.5,2.01,1.99,3.71,Ucayali,Oriente,RapidBox,Normal,0,0
PKG062180,CUST0274,premium,2024-04-20,2.2,1.29,1.35,4.24,Ica,Sur,LogisticX,Normal,0,0
PKG062181,CUST0934,nuevo,2024-11-21,3.9,2.56,1.29,2.08,La Libertad,Norte,FastCargo,Normal,1,0
PKG062182,CUST1612,nuevo,2024-11-04,1.3,1.62,1.14,1.54,Callao,Centro,RapidBox,Express,1,0
PKG062183,CUST1307,nuevo,2024-12-04,1.7,3.32,1.92,2.39,Puno,Sur,EnvíaloYa,Normal,1,1
PKG062184,CUST0151,nuevo,2024-02-27,5.5,1.62,1.5,4.21,Ica,Sur,FastCargo,Normal,0,0
PKG062185,CUST0643,nuevo,2024-08-31,1.1,0.56,1.12,2.19,Puno,Sur,FastCargo,Normal,0,0
PKG062186,CUST0370,nuevo,2024-05-26,2.3,0.81,3.3,1.84,Callao,Centro,EnvíaloYa,Express,0,0
PKG062187,CUST0108,nuevo,2024-11-05,3.3,0.5,2.3,2.18,Callao,Centro,RapidBox,Normal,1,0
PKG062188,CUST0380,frecuente,2024-10-12,2.1,1.6,4.12,3.6,Huánuco,Centro,PerúGo,Express,0,0
PKG062189,CUST1608,nuevo,2024-10-01,3.7,0.47,2.11,4.29,Ica,Sur,RapidBox,Normal,0,0
PKG062190,CUST1057,nuevo,2024-07-11,1.7,1.39,1.94,3.95,Lima,Centro,FastCargo,Normal,0,0
PKG062191,CUST1311,nuevo,2024-11-28,1.1,1.73,3.09,2.07,Lima,Centro,FastCargo,Normal,1,0
PKG062192,CUST0622,nuevo,2024-10-20,1.3,3.55,1.03,1.85,Lima,Centro,FastCargo,Normal,0,0
PKG062193,CUST0070,frecuente,2024-05-03,2.2,3.94,1.24,1.79,San Martín,Oriente,PerúGo,Normal,0,1
PKG062194,CUST0086,nuevo,2024-11-06,2.0,1.07,0.99,1.94,Arequipa,Sur,PerúGo,Express,1,0
PKG062195,CUST0563,premium,2024-11-12,1.8,1.39,2.27,2.26,Lima,Centro,RapidBox,Normal,1,0
PKG062196,CUST0586,frecuente,2024-01-14,4.5,0.08,1.01,2.44,Cusco,Sur,FastCargo,Normal,0,0
PKG062197,CUST0131,frecuente,2024-05-04,1.2,0.31,1.81,1.93,Loreto,Oriente,PerúGo,Express,0,0
PKG062198,CUST0906,nuevo,2024-05-27,2.8,0.7,3.44,3.41,Ayacucho,Sur,FastCargo,Normal,0,0
PKG062199,CUST1237,nuevo,2024-05-31,4.5,0.72,3.8,4.4,Arequipa,Sur,EnvíaloYa,Express,0,0
PKG062200,CUST1247,frecuente,2024-05-25,2.9,0.61,0.83,3.74,Ayacucho,Sur,RapidBox,Express,0,0
PKG062201,CUST1309,frecuente,2024-06-14,8.8,2.13,1.67,4.16,Ancash,Centro,LogisticX,Normal,0,0
PKG062202,CUST0740,frecuente,2024-06-09,4.6,0.45,1.19,1.95,Tumbes,Norte,PerúGo,Express,0,0
PKG062203,CUST1305,nuevo,2024-12-17,0.6,0.38,1.0,1.54,Lima,Centro,PerúGo,Normal,1,0
PKG062204,CUST0450,premium,2024-07-13,0.6,0.56,1.91,1.89,Piura,Norte,EnvíaloYa,Normal,0,0
PKG062205,CUST1507,frecuente,2024-08-01,5.9,1.27,1.08,2.51,Arequipa,Sur,PerúGo,Normal,0,0
PKG062206,CUST1028,nuevo,2024-06-11,6.8,0.15,2.1,1.67,Ancash,Centro,FastCargo,Express,0,0
PKG062207,CUST0784,nuevo,2024-12-28,1.7,0.55,1.0,4.2,Piura,Norte,LogisticX,Normal,1,0
PKG062208,CUST0975,nuevo,2024-11-05,3.5,1.1,1.73,4.12,Junín,Centro,FastCargo,Express,1,0
PKG062209,CUST0751,nuevo,2024-11-14,2.3,0.33,1.35,2.18,Lima,Centro,FastCargo,Express,1,0
PKG062210,CUST0348,nuevo,2024-11-29,5.3,0.48,1.46,3.79,Lima,Centro,FastCargo,Express,1,0
PKG062211,CUST0153,premium,2024-07-22,0.8,1.26,1.49,2.38,Arequipa,Sur,PerúGo,Normal,0,0
PKG062212,CUST1281,frecuente,2024-12-28,1.4,2.69,1.49,2.24,Ica,Sur,PerúGo,Normal,1,0
PKG062213,CUST0743,frecuente,2024-04-02,6.2,0.48,1.13,2.06,Lima,Centro,EnvíaloYa,Normal,0,0
PKG062214,CUST1512,nuevo,2024-10-06,0.5,0.74,1.13,2.25,Callao,Centro,RapidBox,Normal,0,0
PKG062215,CUST0554,frecuente,2024-03-29,2.6,0.23,1.21,3.96,San Martín,Oriente,FastCargo,Normal,0,0
PKG062216,CUST0724,premium,2024-12-06,1.2,0.26,1.9,3.64,Lambayeque,Norte,RapidBox,Normal,1,0
PKG062217,CUST0239,frecuente,2024-03-06,1.3,0.25,3.03,4.59,Huánuco,Centro,FastCargo,Express,0,0
PKG062218,CUST0399,nuevo,2024-11-07,1.9,0.49,1.72,4.13,La Libertad,Norte,PerúGo,Normal,1,0
PKG062219,CUST1478,nuevo,2024-03-04,3.8,0.98,2.32,1.96,Madre de Dios,Oriente,PerúGo,Normal,0,0
PKG062220,CUST0767,nuevo,2024-10-03,4.0,1.04,2.51,1.55,Lima,Centro,LogisticX,Normal,0,0
PKG062221,CUST0243,nuevo,2024-06-19,4.5,1.17,1.58,1.6,Lima,Centro,RapidBox,Express,0,0
PKG062222,CUST1656,frecuente,2024-12-20,3.3,0.52,0.7,2.35,Callao,Centro,FastCargo,Express,1,0
PKG062223,CUST0617,premium,2024-02-02,1.8,2.08,3.16,3.72,Loreto,Oriente,FastCargo,Normal,0,0
PKG062224,CUST1050,nuevo,2024-11-19,1.3,2.07,1.32,2.26,Lambayeque,Norte,RapidBox,Normal,1,0
PKG062225,CUST1815,frecuente,2024-11-24,4.9,0.65,3.2,3.89,Lima,Centro,FastCargo,Normal,1,0
PKG062226,CUST1075,premium,2024-12-18,3.7,2.32,1.01,1.79,Lima,Centro,EnvíaloYa,Normal,1,0
PKG062227,CUST1096,premium,2024-12-17,0.8,2.25,2.22,2.33,La Libertad,Norte,EnvíaloYa,Normal,1,0
PKG062228,CUST1297,frecuente,2024-12-29,7.3,0.33,1.64,1.99,Piura,Norte,LogisticX,Normal,1,0
PKG062229,CUST1080,nuevo,2024-06-03,1.4,0.61,1.69,2.21,La Libertad,Norte,RapidBox,Normal,0,0
PKG062230,CUST1364,frecuente,2024-06-16,11.8,0.31,1.56,4.11,La Libertad,Norte,FastCargo,Normal,0,0
PKG062231,CUST0718,frecuente,2024-08-30,3.8,0.67,0.34,4.21,Loreto,Oriente,RapidBox,Normal,0,0
PKG062232,CUST1795,frecuente,2024-11-05,1.4,1.32,0.88,2.26,Lambayeque,Norte,RapidBox,Normal,1,0
PKG062233,CUST0206,frecuente,2024-08-11,3.5,0.29,2.54,3.84,Lima,Centro,LogisticX,Express,0,0
PKG062234,CUST1036,nuevo,2024-11-30,0.5,0.6,0.67,2.14,Ayacucho,Sur,PerúGo,Normal,1,0
PKG062235,CUST1577,premium,2024-01-06,0.5,0.56,0.87,2.44,Cusco,Sur,EnvíaloYa,Normal,0,0
PKG062236,CUST1689,frecuente,2024-01-11,1.3,0.27,3.03,2.04,La Libertad,Norte,LogisticX,Normal,0,0
PKG062237,CUST1170,frecuente,2024-11-27,3.2,1.86,3.09,1.89,Huancavelica,Sierra,RapidBox,Normal,1,0
PKG062238,CUST0305,nuevo,2024-12-17,1.9,0.44,3.28,3.93,Lima,Centro,FastCargo,Express,1,0
PKG062239,CUST1943,nuevo,2024-12-04,4.9,1.35,2.2,4.73,Lambayeque,Norte,EnvíaloYa,Normal,1,0
PKG062240,CUST1586,premium,2024-03-12,7.6,0.87,1.18,1.99,Lima,Centro,PerúGo,Normal,0,0
PKG062241,CUST1180,nuevo,2024-12-24,2.7,0.94,1.29,4.24,Arequipa,Sur,LogisticX,Normal,1,0
PKG062242,CUST1517,nuevo,2024-11-03,2.1,24.26,1.61,1.69,Junín,Centro,LogisticX,Normal,1,1
PKG062243,CUST0614,nuevo,2024-11-30,3.5,0.37,1.95,1.98,Junín,Centro,PerúGo,Normal,1,0
PKG062244,CUST0650,premium,2024-05-02,1.7,1.2,5.03,2.03,Madre de Dios,Oriente,RapidBox,Normal,0,0
PKG062245,CUST1366,frecuente,2024-11-06,9.2,3.96,2.51,1.73,La Libertad,Norte,LogisticX,Normal,1,1
PKG062246,CUST0609,frecuente,2024-07-20,8.6,0.76,0.8,3.8,La Libertad,Norte,LogisticX,Express,0,0
PKG062247,CUST0671,nuevo,2024-12-28,3.9,3.42,1.74,2.2,La Libertad,Norte,EnvíaloYa,Normal,1,1
PKG062248,CUST1183,nuevo,2024-10-16,3.1,1.01,1.12,4.33,Arequipa,Sur,PerúGo,Normal,0,0
PKG062249,CUST1361,premium,2024-12-02,1.2,0.27,1.94,3.93,Callao,Centro,LogisticX,Normal,1,0
PKG062250,CUST1070,frecuente,2024-11-13,0.5,1.12,7.78,3.86,Cajamarca,Norte,EnvíaloYa,Express,1,0
PKG062251,CUST0023,nuevo,2024-02-27,3.1,3.47,3.46,2.22,Callao,Centro,RapidBox,Normal,0,1
PKG062252,CUST1183,frecuente,2024-11-06,1.7,0.34,1.47,2.26,Arequipa,Sur,LogisticX,Express,1,0
PKG062253,CUST1958,frecuente,2024-11-05,3.1,0.72,3.98,4.05,Piura,Norte,EnvíaloYa,Normal,1,0
PKG062254,CUST0135,frecuente,2024-11-27,1.8,0.75,2.07,2.15,Lima,Centro,LogisticX,Normal,1,0
PKG062255,CUST0581,frecuente,2024-07-15,2.7,0.58,2.92,2.0,Moquegua,Sur,LogisticX,Normal,0,0
PKG062256,CUST0947,frecuente,2024-12-14,1.8,1.11,0.96,1.97,Lima,Centro,RapidBox,Express,1,0
PKG062257,CUST0082,frecuente,2024-11-15,1.5,1.98,1.68,1.9,Lima,Centro,LogisticX,Normal,1,0
PKG062258,CUST0234,nuevo,2024-01-24,2.3,5.54,3.73,2.16,Callao,Centro,FastCargo,Express,0,1
PKG062259,CUST1647,frecuente,2024-11-26,2.4,0.1,3.17,2.3,Lima,Centro,PerúGo,Express,1,0
PKG062260,CUST1337,nuevo,2024-12-20,1.6,1.33,2.6,1.62,Lima,Centro,RapidBox,Express,1,0
PKG062261,CUST0738,frecuente,2024-11-23,3.6,0.32,4.59,3.7,Piura,Norte,EnvíaloYa,Normal,1,0
PKG062262,CUST0514,frecuente,2024-08-19,2.1,1.73,1.92,1.91,Arequipa,Sur,LogisticX,Express,0,0
PKG062263,CUST1954,frecuente,2024-11-12,1.2,2.45,0.97,4.13,Ica,Sur,LogisticX,Normal,1,0
PKG062264,CUST0403,premium,2024-04-14,3.9,0.71,1.92,1.87,Arequipa,Sur,FastCargo,Normal,0,0
PKG062265,CUST0552,frecuente,2024-11-13,4.8,2.22,0.86,1.59,San Martín,Oriente,LogisticX,Normal,1,0
PKG062266,CUST0048,nuevo,2024-11-01,4.5,1.36,3.02,3.81,San Martín,Oriente,LogisticX,Normal,1,0
PKG062267,CUST1864,premium,2024-01-16,3.4,0.6,1.66,1.78,Lima,Centro,FastCargo,Normal,0,0
PKG062268,CUST1632,nuevo,2024-07-15,3.7,2.97,0.41,4.02,Lima,Centro,EnvíaloYa,Express,0,0
PKG062269,CUST0336,nuevo,2024-04-26,2.1,0.71,4.1,3.7,Lima,Centro,PerúGo,Normal,0,0
PKG062270,CUST1936,nuevo,2024-08-26,3.2,1.82,1.72,3.8,Lima,Centro,LogisticX,Normal,0,0
PKG062271,CUST1593,frecuente,2024-05-27,1.6,0.27,0.82,3.78,Ica,Sur,PerúGo,Express,0,0
PKG062272,CUST1597,frecuente,2024-12-11,4.2,1.07,1.12,1.91,Tacna,Sur,LogisticX,Normal,1,0
PKG062273,CUST1756,frecuente,2024-11-25,3.1,2.24,2.57,2.1,Cajamarca,Norte,EnvíaloYa,Normal,1,0
PKG062274,CUST0692,nuevo,2024-11-30,1.7,0.6,5.03,4.02,Arequipa,Sur,EnvíaloYa,Normal,1,0
PKG062275,CUST0975,premium,2024-08-08,2.4,1.0,2.99,3.9,Lima,Centro,FastCargo,Normal,0,0
PKG062276,CUST1610,premium,2024-01-03,2.3,0.69,2.31,4.7,Arequipa,Sur,RapidBox,Normal,0,0
PKG062277,CUST1222,nuevo,2024-05-13,3.7,1.63,1.29,4.27,San Martín,Oriente,EnvíaloYa,Normal,0,0
PKG062278,CUST1359,frecuente,2024-12-02,4.1,1.09,2.04,2.36,Ayacucho,Sur,RapidBox,Normal,1,0
PKG062279,CUST0668,frecuente,2024-11-13,5.2,0.39,1.06,1.93,Lima,Centro,EnvíaloYa,Normal,1,0
PKG062280,CUST0598,frecuente,2024-11-05,2.1,0.94,1.24,2.0,Ica,Sur,RapidBox,Normal,1,0
PKG062281,CUST1423,premium,2024-06-20,3.9,1.3,2.05,2.13,Lima,Centro,LogisticX,Express,0,0
PKG062282,CUST1184,premium,2024-02-16,0.9,0.84,1.8,1.95,Lima,Centro,PerúGo,Normal,0,0
PKG062283,CUST0101,frecuente,2024-12-05,2.6,2.66,2.84,2.53,Loreto,Oriente,RapidBox,Express,1,0
PKG062284,CUST0233,nuevo,2024-01-24,2.5,0.21,1.06,2.69,Ayacucho,Sur,RapidBox,Normal,0,0
PKG062285,CUST0736,nuevo,2024-02-06,2.5,2.06,1.16,1.92,Lima,Centro,PerúGo,Express,0,0
PKG062286,CUST0479,premium,2024-06-28,4.0,0.72,0.65,3.75,Lima,Centro,FastCargo,Express,0,0
PKG062287,CUST1087,premium,2024-11-09,1.6,0.59,3.44,3.45,Lima,Centro,PerúGo,Normal,1,0
PKG062288,CUST0067,frecuente,2024-12-31,4.3,1.08,0.52,1.78,Pasco,Centro,LogisticX,Normal,1,0
PKG062289,CUST0954,frecuente,2024-02-25,1.1,0.43,2.04,4.04,Lambayeque,Norte,RapidBox,Express,0,0
PKG062290,CUST0599,nuevo,2024-10-15,7.7,2.15,2.09,4.08,Lima,Centro,LogisticX,Normal,0,0
PKG062291,CUST0159,nuevo,2024-11-13,3.6,0.15,2.73,3.87,Ica,Sur,RapidBox,Normal,1,0
PKG062292,CUST0817,nuevo,2024-12-10,1.9,2.81,1.86,1.71,Lima,Centro,EnvíaloYa,Normal,1,0
PKG062293,CUST1397,nuevo,2024-11-24,1.6,0.26,1.39,4.1,Cusco,Sur,RapidBox,Express,1,0
PKG062294,CUST0357,nuevo,2024-12-08,1.4,1.11,0.69,1.56,Cusco,Sur,LogisticX,Normal,1,0
PKG062295,CUST0647,frecuente,2024-11-03,3.6,0.67,0.55,1.91,Lima,Centro,PerúGo,Express,1,0
PKG062296,CUST0885,frecuente,2024-09-21,2.6,1.11,1.46,2.13,Ica,Sur,LogisticX,Express,0,0
PKG062297,CUST1208,frecuente,2024-11-15,3.4,0.07,0.72,3.96,Lima,Centro,PerúGo,Normal,1,0
PKG062298,CUST1250,frecuente,2024-12-19,2.3,0.6,1.59,2.33,Callao,Centro,RapidBox,Normal,1,0
PKG062299,CUST0682,frecuente,2024-11-07,1.3,1.56,1.14,2.51,Cusco,Sur,RapidBox,Normal,1,0
PKG062300,CUST1454,frecuente,2024-11-13,1.9,1.53,0.93,4.04,Lima,Centro,RapidBox,Normal,1,0
PKG062301,CUST0416,premium,2024-07-25,1.1,1.08,0.63,3.53,La Libertad,Norte,PerúGo,Normal,0,0
PKG062302,CUST0324,nuevo,2024-11-12,0.5,1.02,1.88,1.69,Junín,Centro,RapidBox,Express,1,0
PKG062303,CUST1335,frecuente,2024-11-16,2.0,0.18,4.48,1.63,Cusco,Sur,EnvíaloYa,Normal,1,0
PKG062304,CUST0338,nuevo,2024-12-01,4.5,0.24,3.07,3.85,Lima,Centro,FastCargo,Express,1,0
PKG062305,CUST0198,nuevo,2024-11-09,5.2,5.27,1.47,1.89,La Libertad,Norte,FastCargo,Normal,1,1
PKG062306,CUST0327,nuevo,2024-04-30,2.9,0.2,1.61,3.67,Puno,Sur,FastCargo,Normal,0,0
PKG062307,CUST1235,frecuente,2024-11-10,7.0,2.26,2.29,4.14,Lima,Centro,RapidBox,Normal,1,0
PKG062308,CUST0613,frecuente,2024-06-30,2.1,1.22,0.73,2.49,La Libertad,Norte,LogisticX,Normal,0,0
PKG062309,CUST1624,premium,2024-02-23,3.0,4.69,0.61,1.66,Callao,Centro,LogisticX,Normal,0,0
PKG062310,CUST0743,frecuente,2024-12-10,2.4,3.31,0.72,3.44,Callao,Centro,LogisticX,Normal,1,0
PKG062311,CUST1521,frecuente,2024-02-10,3.0,0.26,1.32,1.86,Callao,Centro,EnvíaloYa,Normal,0,0
PKG062312,CUST1377,nuevo,2024-11-17,3.2,0.25,1.6,2.56,San Martín,Oriente,PerúGo,Normal,1,0
PKG062313,CUST0269,nuevo,2024-12-30,4.3,0.5,1.69,1.76,Callao,Centro,LogisticX,Normal,1,0
PKG062314,CUST0858,frecuente,2024-02-23,3.7,0.44,4.86,2.16,Cajamarca,Norte,PerúGo,Normal,0,0
PKG062315,CUST1028,nuevo,2024-05-14,0.8,0.38,0.53,1.58,Lima,Centro,EnvíaloYa,Normal,0,0
PKG062316,CUST0159,frecuente,2024-12-02,0.8,0.59,0.91,3.9,San Martín,Oriente,PerúGo,Express,1,0
PKG062317,CUST1312,frecuente,2024-02-29,0.6,0.5,1.97,1.66,Ayacucho,Sur,PerúGo,Normal,0,0
PKG062318,CUST1421,frecuente,2024-12-11,5.2,1.72,1.41,4.17,Loreto,Oriente,RapidBox,Normal,1,0
PKG062319,CUST0822,nuevo,2024-01-01,5.1,0.29,0.33,1.88,Lima,Centro,PerúGo,Normal,0,0
PKG062320,CUST1402,premium,2024-12-18,2.4,1.31,0.62,4.36,Lima,Centro,RapidBox,Normal,1,0
PKG062321,CUST0093,frecuente,2024-02-10,5.0,0.18,0.96,2.61,Lambayeque,Norte,RapidBox,Normal,0,0
PKG062322,CUST0541,frecuente,2024-12-22,4.2,0.2,1.05,2.28,Tacna,Sur,LogisticX,Normal,1,0
PKG062323,CUST1158,nuevo,2024-12-15,5.4,0.32,2.53,1.58,Lima,Centro,EnvíaloYa,Normal,1,0
PKG062324,CUST1795,frecuente,2024-11-05,2.7,0.24,0.61,1.82,La Libertad,Norte,PerúGo,Express,1,0
PKG062325,CUST0042,frecuente,2024-12-04,2.6,2.76,0.37,1.81,Lima,Centro,PerúGo,Normal,1,0
PKG062326,CUST0845,frecuente,2024-02-15,5.0,0.36,4.75,1.94,Callao,Centro,FastCargo,Normal,0,0
PKG062327,CUST0372,frecuente,2024-03-23,3.9,0.21,0.86,4.36,Lambayeque,Norte,PerúGo,Normal,0,0
PKG062328,CUST1177,nuevo,2024-08-13,3.8,0.18,3.05,2.61,Ancash,Centro,PerúGo,Normal,0,0
PKG062329,CUST0414,nuevo,2024-11-05,5.1,0.61,1.87,2.04,Lima,Centro,LogisticX,Normal,1,0
PKG062330,CUST1911,nuevo,2024-12-15,4.1,0.03,1.8,3.72,Arequipa,Sur,EnvíaloYa,Normal,1,0
PKG062331,CUST0383,frecuente,2024-11-06,0.8,0.44,3.67,2.21,Lambayeque,Norte,EnvíaloYa,Normal,1,0
PKG062332,CUST1029,frecuente,2024-11-21,1.7,7.18,5.79,3.79,Tacna,Sur,FastCargo,Normal,1,1
PKG062333,CUST1210,premium,2024-11-22,0.9,2.08,1.1,2.07,Cajamarca,Norte,FastCargo,Normal,1,0
PKG062334,CUST1560,frecuente,2024-12-17,1.2,0.98,1.49,1.81,Ucayali,Oriente,FastCargo,Express,1,0
PKG062335,CUST0172,frecuente,2024-12-04,2.2,0.11,2.51,3.74,Lima,Centro,EnvíaloYa,Normal,1,0
PKG062336,CUST1311,nuevo,2024-12-29,3.6,0.29,1.83,2.17,Lambayeque,Norte,EnvíaloYa,Normal,1,0
PKG062337,CUST1002,frecuente,2024-01-13,1.0,0.37,0.92,4.54,Tacna,Sur,PerúGo,Normal,0,0
PKG062338,CUST1455,frecuente,2024-05-06,2.1,0.57,0.94,1.77,Lima,Centro,PerúGo,Normal,0,0
PKG062339,CUST0306,frecuente,2024-12-23,2.4,1.89,0.94,4.37,Huánuco,Centro,LogisticX,Express,1,0
PKG062340,CUST1500,nuevo,2024-12-06,4.1,0.12,1.44,1.83,Loreto,Oriente,RapidBox,Normal,1,0
PKG062341,CUST0343,nuevo,2024-06-12,1.4,0.67,2.83,2.26,Lima,Centro,FastCargo,Normal,0,0
PKG062342,CUST0325,nuevo,2024-12-28,3.2,0.49,1.69,1.79,Lambayeque,Norte,RapidBox,Normal,1,0
PKG062343,CUST1947,frecuente,2024-12-16,2.6,0.78,1.5,3.97,Arequipa,Sur,EnvíaloYa,Normal,1,0
PKG062344,CUST1935,frecuente,2024-02-09,4.1,0.09,1.86,4.51,La Libertad,Norte,RapidBox,Express,0,0
PKG062345,CUST1115,nuevo,2024-12-08,0.9,0.91,1.59,2.03,Callao,Centro,EnvíaloYa,Normal,1,0
PKG062346,CUST1532,frecuente,2024-12-05,1.1,0.26,4.89,3.86,Lima,Centro,EnvíaloYa,Express,1,0
PKG062347,CUST1968,premium,2024-05-14,3.8,0.16,1.4,2.09,Cusco,Sur,LogisticX,Express,0,0
PKG062348,CUST1188,nuevo,2024-11-21,0.5,0.6,3.53,1.86,Lima,Centro,RapidBox,Normal,1,0
PKG062349,CUST1901,frecuente,2024-12-28,4.6,0.46,3.58,2.12,Lima,Centro,FastCargo,Normal,1,0
PKG062350,CUST0219,nuevo,2024-11-22,5.3,0.7,1.3,1.8,Arequipa,Sur,PerúGo,Normal,1,0
